contains_idioms,text,original_text
目 を 引く,"The murder of a cop draws a lot of heat, so dirtying Cooper up is one way to deflect it.",警官殺しは　とても注目を引く クーパーが不正をしたことに
目 を 引く,"So just like this spider, I built my web, hoping to catch the viewer's eye.",それで絵の構成に 彼を中心に据え 見る人の目を 引きたいと思っています
"目 を 引く,注目 を 浴びる",# I'm gonna make a scene I'm gonna make a fuss,♪人目を引いて 注目を浴びるの
目 を 掛ける,He cares about you.,お前に目を掛けている
目 を 欺く,That gives us... time with no eyes on us.,時間稼ぎね 敵の目を欺くための
目 を 欺く,Do my eyes deceive me?,私、私の目を欺くか？
目 を 欺く,You can't bluff my eyes with your disguise,俺の目を欺くことは出来ないぞ お前が化けても
目 を 疑う,...is presenting to you something you will absolutely refuse to believe!,びっくり仰天 わが目を疑う出し物
目 を 疑う,"I was like, pinching myself while I was hooking up with her. -No!",- いや、もう自分の目を疑ったよね。
目 を 疑う,"I mean, hell, half the stuff, we wouldn't have believed it ourselves had we not seen it together.",目を疑いたくなるような 不可解なものを
目 を 盗む,They took my eyes.,私の目を盗んだ
目 を 盗む,He spends hours and hours poring over old maps when he thinks I'm not looking.,僕の目を盗んでは 古い地図に見入ってる
目 を 盗む,"And your mom probably told you to wash your hands, but I bet you'd just lick it off when she wasn't looking.",君のママがその指を見て 手を洗いなさいって言うけど それでもママの目を盗んで その指舐めたりしてさ
"目 を 盗む,人目 を 盗む",A servant secretly lighting lanterns in her room!,下女ごときが　人目を盗んで
目 を 瞑る,She turned a blind eye to her brother's sins.,兄弟の罪に目を瞑った
目 を 瞑る,"I'll do my job myself, instead of praying they catch him in Seattle!",俺は職務を果たすぞ 目を瞑って　奴がシアトルで捕まるのを 期待するのが最善とは思えん
目 を 瞑る,You shall not all sleep in death.,死ぬまで目を瞑ってはならない
目 を 背ける,And every time I walked away from something I wanted to forget,うしろめたさから逃れるために そのことから目を背け
目 を 背ける,Don't turn away.,目を背けるな
目 を 背ける,"If that's all there is, I think we'd best be going. Yeah, come on, hm? Okay.",用事が済んだなら　帰ろう 彼が事件から目を背ける姿を見るなんて 奇妙なもんだ
"目 を 背ける,注意 を 引く","From now on, your job is to be a distraction. So people forget what the real problems are.",問題から目を背けさせるため 民衆の注意を引くのが仕事だ
目 を 覆う,"Cover your eyes, Nancy. I don't want you watching this.",目を覆うんだ　ナンシー 見てほしくない
目 を 覆う,Cover your eyes. _ ?,目を覆って ♪ welcome to the machine ♪ ♪ where have you been ♪
目 を 覆う,You do know I can see through this?,目を覆っても 見えるって分かる?
目 を 見張る,It's a simple autobiography and then I get this amazing piece.,自伝を書かせてるが これは 目を見張るほどの 出来だ
目 を 見張る,It is spectacular!,目を見張った！
目 を 見張る,You show remarkable grit for a teacher.,目を見張る忍耐力だ
目 を 覚ます,"Boo wakes up, you fucking sit up with him.",booを開く場合、クソ彼と一緒に座って目を覚ます。
目 を 覚ます,Gregory's up.,グレゴリーが目を覚ました 話がしたいって
目 を 覚ます,And I will shake your walls until you wake.,目を覚ますまで 壁を揺すってやる
"目 を 覚ます,冷や 汗 を かく,汗 を かく","Every night, I would wake up in a cold sweat, frightened and alone.",毎晩、私は目を覚ました、 冷や汗をかいて 怯え、そして孤独だった
目 を 通す,"- Look through that,",- これに目を通したら、
目 を 通す,"Come on, you'll see. Please.",目を通して　たのむよ
目 を 通す,"We've done a briefing book, so read up.",「我々は、報告書に全て目を通し、 頭に叩き込んだ」
目 を 逸らす,- Don't look away.,- 目を逸らすな
目 を 逸らす,I didn't look away.,目を逸らさなかった。
目 を 逸らす,"But you can look away now when someone else dies, or you can help solve this.",だが今は、誰か死ぬのに目を逸らすか、 解決するか選ぶんだ。
目 を 配る,You've gotta watch out for the stealing.,盗みに目を配らなきゃならないけどね
目 を 配る,"Not only in keeping our finances in order, but overseeing a good amount of product research.",財務を建て直し 研究にも目を配っている
目 を 配る,"When I'm out with Daryl, help Hershel keep an eye on things around here.",ダリルと外出するから― ハーシェル達に 目を配ってくれ
目 を 開く,Open your eyes and just think about what you want the ants to do.,目を開いて 思うの アリにして欲しい事を
目 を 開く,- We opens their eyes not their legs.,目を開かせるのです 足ではなく・・
目 を 開く,If you will all turn to page 2 of the Trade Security's discussion document.,皆さま　貿易の安全に関する 資料の2ページ目を開いていただけますか？
"目 を 開く,遅く れる 早きる れる","Sooner or later, you will open those eyes.",遅かれ早かれ目を開くわ
目 を 離す,Hey. Watch him well. let me know.,おぃ、彼から目を離すな、 ここを去ろうとするなら、私に知らせろ
目 を 離す,I'll keep an eye on him while you follow Mrs. Drake.,彼から絶対に目を離さないで下さい ミセスドレークの後を追う間
目 を 離す,"Hey -- you, too. Keep an eye on him.",おい　お前もだ 目を離すな
目くじ ら を 立てる,"I thought if Star Labs could do something nice for the community, maybe people wouldn't be so angry at Doctor Wells anymore.",私はスターラボが地域・社会のために、何が出来るか考えていた。 多分、もう人々はDr. ウェルズに対して それほど目くじらを立てていないだろう。
目くじ ら を 立てる,Do you understand that?,- なんで、そんなに目くじらを立てる
目先 が 利く,"Astute, actually.",実に目先が利くな
目先 を 変える,"Maybe we could be kind to one another for a change, huh?",目先を変えて お互いに親切にしても 良かったかもね
目先 を 変える,"And, as a change of pace, rather than campaign talk I've decided to say a few words about the Great Pumpkin.",選挙のことから 少し目先を変えて― かぼちゃ大王の話をします
目先 を 変える,Why don't you just shut up for a change?,どうして黙って目先を変えないの？
目処 が 付く,"Until they close it, their focus could turn to me, which means us.",目処が付くまで捜査する 私が疑われる つまり私達全員が
目星 を 付ける,"Nancy, okay, you know the woman I spotted in Paris, the bomber?",ナンシー パリで目星を付けた女
目玉 が 飛び出る,"It was outrageously expensive, but it was her 18th birthday, so...",目玉が飛び出るほど高かったけど 18の誕生日だったから...
相変 わる ぬ,"Still the same old Frank, huh?",なるほど ったく相変わらず頑固だな
相変 わる ぬ,"As usual, your power grabs are more important than rescuing your brother.",相変わらず兄上は 権力の掌握が大事なのね 兄弟の救出よりも
相変 わる ぬ,But there's you every day winding that stupid watch.,でも彼は相変わらず 時計のネジを巻き続けている
"相変 わる ぬ,口 が 悪い",I'm glad to see you still have your twisted sense of humor.,相変わらず口が悪くて よかった
