source,references,hypothesis,type
もし、マホーンがそこにいったら、 これ以上目を伏せることができない,"[""What if he's in there? I can't keep avoiding him.""]","If Mahone goes there, I can't keep my eyes down any longer.",idiomatic
両親の話をする度に 目を伏せる,"['Every time I mention my parents, your eyes go down.']",Every time I mention my parents I get a look in my eye.,idiomatic
目を凝らすと 今までの人生が見える,"['If you look hard enough, you can see your whole life from up here.']","If you look hard enough, you can see your whole life up to this point.",idiomatic
貴方は目を凝らして 耳を澄まして 王子との契約期間を過ごすだけ,"['Lynne, all you have to do now is keep your eyes and ears open for the remainder of your contract with the prince.']",All you have to do is keep your eyes and ears open for the duration of your contract with the prince.,idiomatic
遠くに目を凝らしても かすんで消えていく,['♪ And when you look too far away ♪ It all but disappears'],"I stare into the distance, and then I glaze over and fade away.",idiomatic
カーターに電話した時に お前は一線を超えた デビッドソンの殺人で 私に目を向けさせようとした,"['You crossed a line when you made that call to Carter, pointing her towards me in the Davidson murder.']",You crossed the line when you called Carter and tried to get him to look at me for Davidson's murder.,idiomatic
ゲームに目を向けながら. . 老人の複雑な心境で,"['Making the tour of the prison before he left and looking on at a game of skittles with the mixed feelings of an old inhabitant who had his private reasons for believing that it might be his destiny to come back again.""']",With an eye on the game . . . with the complexities of an old man's mind.,idiomatic
まぁ 今は君達２人に 疑いの目を向けている,"['Well, he did find that book, and he is paying attention to her and to you.']","Well, now I'm starting to have my doubts about you two.",idiomatic
真実に目を向けるために 目を開かせるのだ,"[""That's why I have to open your eyes to the truth.""]",Open their eyes to see the truth.,idiomatic
コサックは目を塞がれてきた その結果彼らの大部分は 俺達に反対している,"[""If we don't arrest the most active enemies now, they'll rebel again.""]","The Cossacks have been blindsided, and as a result, most of them are against us.",idiomatic
すぐに、君の目を奪う 盲目の女が地下で 生存することは出来ない,['We take your eyes now... and see how long a blind girl can survive in the basement.'],"Soon, you'll be blind, and no blind woman can survive underground.",idiomatic
部門の防犯カメラの の映像を引き出した メタモルフ薬品のバンが 私の目を引いた,"[""I pulled up the department's security camera footage, and a van from Metamorpho Chemical caught my eye.""]",I pulled up the department's security camera footage of the Metamorpho Chemicals van that caught my eye.,idiomatic
警官殺しは　とても注目を引く クーパーが不正をしたことに,"['The murder of a cop draws a lot of heat, so dirtying Cooper up is one way to deflect it.']",Killing a cop draws so much attention to the fact that Cooper went rogue.,idiomatic
それで絵の構成に 彼を中心に据え 見る人の目を 引きたいと思っています,"[""So just like this spider, I built my web, hoping to catch the viewer's eye.""]","So, I'm trying to put him at the center of the composition and draw the viewer's eye to him.",idiomatic
♪人目を引いて 注目を浴びるの,"[""# I'm gonna make a scene I'm gonna make a fuss""]","Â We're going to stand out from the crowd, we're going to get noticed.",idiomatic
お前に目を掛けている,['He cares about you.'],I'm looking at you.,idiomatic
私、私の目を欺くか？,['Do my eyes deceive me?'],"Do I, deceive my eyes?",idiomatic
俺の目を欺くことは出来ないぞ お前が化けても,"[""You can't bluff my eyes with your disguise""]","You can't pull the wool over my eyes, even if you turn out to be you.",idiomatic
びっくり仰天 わが目を疑う出し物,['...is presenting to you something you will absolutely refuse to believe!'],"Surprised and amazed, I can't believe my eyes!",idiomatic
- いや、もう自分の目を疑ったよね。,"['I was like, pinching myself while I was hooking up with her. -No!']","- No, I couldn't believe my eyes anymore.",idiomatic
目を疑いたくなるような 不可解なものを,"[""I mean, hell, half the stuff, we wouldn't have believed it ourselves had we not seen it together.""]",Something so inexplicable that you can't believe your eyes.,idiomatic
僕の目を盗んでは 古い地図に見入ってる,"[""He spends hours and hours poring over old maps when he thinks I'm not looking.""]","He's been poring over old maps, trying to get me to look at them.",idiomatic
君のママがその指を見て 手を洗いなさいって言うけど それでもママの目を盗んで その指舐めたりしてさ,"[""And your mom probably told you to wash your hands, but I bet you'd just lick it off when she wasn't looking.""]","Your mom looks at your finger and tells you to wash your hands, but you still steal her attention and lick it off.",idiomatic
下女ごときが　人目を盗んで,['A servant secretly lighting lanterns in her room!'],"A servant girl, stealing from the public eye.",idiomatic
兄弟の罪に目を瞑った,"[""She turned a blind eye to her brother's sins.""]",I meditated on the sins of my brothers.,idiomatic
俺は職務を果たすぞ 目を瞑って　奴がシアトルで捕まるのを 期待するのが最善とは思えん,"[""I'll do my job myself, instead of praying they catch him in Seattle!""]","I'm gonna do my job, and I don't think it's in my best interest to meditate and hope he gets caught in Seattle.",idiomatic
うしろめたさから逃れるために そのことから目を背け,['And every time I walked away from something I wanted to forget'],"To escape the guilt, we turn our backs on it.",idiomatic
目を背けるな,"[""Don't turn away.""]",Don't turn away.,idiomatic
問題から目を背けさせるため 民衆の注意を引くのが仕事だ,"['From now on, your job is to be a distraction. So people forget what the real problems are.']",It's my job to get the public's attention so they turn away from the problem.,idiomatic
目を覆うんだ　ナンシー 見てほしくない,"[""Cover your eyes, Nancy. I don't want you watching this.""]","Cover your eyes, Nancy. I don't want you to see this.",idiomatic
目を覆って ♪ welcome to the machine ♪ ♪ where have you been ♪,['Cover your eyes. _ ?'],目を覆って ♪ welcome to the machine ♪ ♪ where have you been ♪,idiomatic
目を覆っても 見えるって分かる?,['You do know I can see through this?'],Do you know what I see when I cover my eyes?,idiomatic
自伝を書かせてるが これは 目を見張るほどの 出来だ,"[""It's a simple autobiography and then I get this amazing piece.""]","I'm having him write his autobiography, and it's a remarkable piece of work.",idiomatic
目を見張った！,['It is spectacular!'],It was an eye opener!,idiomatic
目を見張る忍耐力だ,['You show remarkable grit for a teacher.'],Remarkable patience.,idiomatic
booを開く場合、クソ彼と一緒に座って目を覚ます。,"['Boo wakes up, you fucking sit up with him.']","If you open boo, fucking sit down with him and wake up.",idiomatic
グレゴリーが目を覚ました 話がしたいって,"[""Gregory's up.""]",Gregory's awake. He wants to talk to you.,idiomatic
目を覚ますまで 壁を揺すってやる,['And I will shake your walls until you wake.'],I'm gonna shake your walls until you wake up.,idiomatic
毎晩、私は目を覚ました、 冷や汗をかいて 怯え、そして孤独だった,"['Every night, I would wake up in a cold sweat, frightened and alone.']","Every night I woke up in a cold sweat, frightened and alone.",idiomatic
