sent,reference,translation
♪別々に暮らす 泣き出しそうな空を,I don't have enough strength anymore,Say goodbye Say goodbye
泣くに泣けなかったよ,"It was very, very sad.",I couldn't get myself to cry.
彼の注意を引いて下さい,Distract him.,I want to get his attention.
確かに誕生日会はしなかった 周りの注意を引くからな 警察の目も光ってた 目立たない方がいい,"Well, you didn't have birthday parties, because that would draw attention to us and with the police looking for us, that's not a good thing.","You know, I didn't even have a birthday party, so the hospital doesn't want to draw attention to you, so I wanted to keep a low profile."
念じて物を動かしたり 少しでも父の注意を 引こうとして,"Or that I was moving stuff around with my mind, hoping it might get him to pay a little more attention.","Just wriggle things, try to get my father's attention."
本当にそれは注目に値します 本当に驚異的です CIAにとっては大成功ですね 貴方が作戦統制を管理して以来,"I must say, it is remarkable, really astounding, the success that the CIA has had since you have taken operational control, and so the President has asked me to ask you to ask him, to invite you both","It's really remarkable, really remarkable because it's a big success for the CIA since you managed to control the operation."
注目に値する,Remarkable.,Remarkable.
科学者で鑑定家としてそう思った こりゃ何だ? 注目に値する,"And as a scientist and a connoisseur, I have I have no idea the contents of this remarkable potion.",That's what I thought as a scientist and an independent apprentice.
"頭は低く, つねに目を見張れ, 注目を浴びたい衝動に打ち克て.","Keep your head down, keep your eyes up, resist the urge to be seen as important or special.","Keep your head down, keep your eyes open and hold on to the urge to get attention."
彼らは隊で侵入 メディアと国家からの注目を浴び 人質の命を盾に,"they enter with force, drew the attention of the media and law enforcement using human hostages as collateral for their demands.","They invaded in a lifeboat, have garnered the media and country's attention, and are dying side by side to the lives of hostages."
やっとボスの 注目を浴びるチャンスが 来たかと思った,"I saw a chance to step up for you, get noticed.",I thought I'd finally have a chance to get your boss's attention.
だが彼は市の裏の部分 残忍さ暴力を浮き彫りにさせる,"What that man does is carry out a dark reckoning for his city. It is a brutal, violent vision of justice, one we do not share.","But he loves the downside of the city, her brutality and violence."
自慢じゃないがこの齢になるまで 一回も浮いた噂はない,I've had no romance in my life.,"I'm not proud of it, but I've never heard of it."
そう娘を探してる時は いつもこんなよ 娘が消息を絶ってから...,"Yes, he stays out this late when he's looking for my daughter, since my daughter has been gone -- yes!","Yeah, he always does this when he's looking for his daughter, since she disappeared."
レバノン内戦にキリスト教徒側で参戦して その後消息を絶ったが,"Fought with the Christian Phalangists in the Civil War, then disappeared.","I was inspected by the Christians in Lebanon, and then stopped talking about it."
教授はラングーンに到着後 消息を絶っています 妻であるアウン・サン・スー・チー氏 を訪ねる目的だった模様,It has not been seen since his arrival in Rangoon where he came to visit his wife.,"The professor hasn't been seen since he arrived in Rangoon to visit his wife, Aung San Suu Kyi."
お前の母親はどう? 醜悪な精神病院で 涎を垂らしながら死なせたいかい?,And what about your mother? Huh? You want her to die drooling in some hideous asylum?,"What about your mother, who tries to put us in an ugly mental hospital and die?"
彼女の甘い香水が 俺の涙を誘う,Her perfume a sweet promise that brings tears to my eyes.,Her sweet perfume is for my tears.
ただ、私の歌はよく子供の涙を誘うがね,"Yeah. On the other hand, my singing would often drive my children to tears.","It's just, my songs tend to make kids cry."
どんな時も 涼しい顔してたよね?,How'd you always make it look so easy?,"You always had a cool face, right?"
彼女は涼しい顔で人生を乗り切ってきた,She handled life like it was easy.,She's been through life with a cool face.
竜巻の中に歩いて入り... 涼しい顔で出て来る男,"We need someone who can walk into a tornado, and come out the other side like it was a damn gentle breeze.",A man who walks into a tornado and comes out with a cool face.
彼女の血が強く君に訴えてる... それで私は渇きを覚えている。,Her blood appeals to you so much it makes me thirsty.,Her blood is strongly they cry out to you... and I remember thirsty.
渡りに船さ,"Janitors go anywhere, everywhere, nobody pays any attention to them.",There's a boat crossing.
向こうにとっても 今回の提案は渡りに船だ,This proposal is a godsend to them as well.,And we're offering ships across.
滅相もない... !,Oh no!,Can't say I'm surprised.
私は その場しのぎの 一時的な謙虚さを潔しとしない,"Well, I will not allow false modesty to tarnish the moment.",I won't say shit about the momentary humbleness of this trial.
Vが濡れ衣を着せたのは二度目,- It's the second time V's framed you... for something you didn't do. - Anything you wanna tell us?,This is the second time the V's put you in a frame job.
まぁ... 教会の金庫を空にする目的で 会計係に濡れ衣を着せ 自分が着服したと考えている,"Well, we think he framed the church accountant for clearing out the church's coffers and took the money for himself.",Well I think he's dressed up to empty the church vault.
社長に殺人犯の濡れ衣を着せれば 事業計画を妨害できると言うのは わかるけど えらく回りくどいやり方ね,"I get that framing the head of a company for murder could throw a hitch in his business plan, but it's a hell of a long way to go.","I know it's a wonderful way to frame a murderer, but this is a hell of a way to go."
